fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
TOMMY MCMILLEN,1-0-0,,,,52%,113.0,218.0,0%,,1.0,7.53,5.67,0.0,0.0,55%,83%,0.0,15:00,97.0,86%,16.0,14%,0.0,0%,88.0,78%,18.0,16%,7.0,6%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/tommy-mcmillen,Featherweight,75.68807339449542,56.42201834862385,92.66055045871559,7.216494845360824,81.81818181818183,11.926605504587156,22.018348623853214,20.642201834862387
TUCKER LUTZ,12-4-0,6.0,2.0,4.0,47%,310.0,661.0,44%,4.0,25.0,3.74,3.25,1.99,0.18,44%,69%,0.0,13:48,255.0,82%,30.0,10%,25.0,8%,168.0,54%,78.0,25%,64.0,21%,6.0,50%,4.0,33%,2.0,17%,https://www.ufc.com/athlete/tucker-lutz,Featherweight,49.54128440366973,12.844036697247708,39.44954128440367,66.49484536082474,47.72727272727273,66.97247706422019,48.62385321100918,20.642201834862387
FERNANDO PADILLA,16-6-0,5.0,9.0,11.0,40%,148.0,367.0,0%,,1.0,6.07,5.74,0.0,0.61,52%,100%,1.23,06:06,118.0,80%,12.0,8%,18.0,12%,97.0,66%,29.0,20%,31.0,15%,5.0,31%,2.0,13%,9.0,56%,https://www.ufc.com/athlete/vegnni-fabiano-3,Featherweight,20.18348623853211,41.284403669724774,81.65137614678899,7.216494845360824,95.45454545454545,11.926605504587156,70.64220183486239,89.90825688073394
WILLIAM GOMIS,15-3-0,7.0,1.0,2.0,50%,304.0,609.0,38%,3.0,13.0,3.48,2.76,0.86,0.34,61%,72%,0.0,14:33,258.0,85%,43.0,14%,3.0,1%,125.0,41%,93.0,28%,93.0,31%,7.0,47%,7.0,47%,1.0,7%,https://www.ufc.com/athlete/william-gomis,Featherweight,65.59633027522935,87.1559633027523,34.862385321100916,52.57731958762887,56.25,42.201834862385326,60.09174311926605,20.642201834862387
WUZIAZIBIEKE JIAHEFU,0-1-0,,,,50%,1.0,2.0,50%,,2.0,0.41,2.84,6.08,0.0,42%,,0.0,02:28,1.0,100%,0.0,0%,0.0,0%,0.0,0%,100.0,0%,100.0,100%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/wuziazibieke-jiahefu,Featherweight,65.59633027522935,6.422018348623854,1.834862385321101,78.35051546391753,,96.3302752293578,22.018348623853214,20.642201834862387
YADIER DEL VALLE,9-0-0,2.0,3.0,4.0,67%,134.0,200.0,43%,1.0,7.0,7.49,3.46,2.51,1.68,52%,67%,0.0,08:57,63.0,47%,49.0,37%,22.0,16%,83.0,62%,26.0,19%,25.0,19%,2.0,22%,4.0,44%,3.0,33%,https://www.ufc.com/athlete/yadier-del-valle,Featherweight,94.95412844036697,41.284403669724774,91.74311926605505,63.91752577319587,42.61363636363637,77.06422018348624,90.82568807339449,20.642201834862387
YAIR RODRIGUEZ,21-5-0,8.0,5.0,6.0,47%,984.0,2096.0,29%,8.0,34.0,4.65,3.78,0.71,0.64,53%,59%,0.35,13:14,769.0,78%,64.0,7%,151.0,15%,544.0,55%,247.0,20%,247.0,25%,8.0,38%,8.0,38%,5.0,24%,https://www.ufc.com/athlete/yair-rodriguez,Featherweight,49.54128440366973,45.87155963302752,63.30275229357798,32.47422680412371,27.84090909090909,36.69724770642202,72.93577981651376,60.550458715596335
YAZAN HAJEH,6-0-0,,,,25%,3.0,12.0,0%,,1.0,1.54,17.44,0.0,0.0,44%,100%,0.0,01:57,3.0,100%,0.0,0%,0.0,0%,67.0,67%,33.0,33%,0.0,0%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/yazan-hajeh,Featherweight,2.7522935779816518,12.844036697247708,5.5045871559633035,7.216494845360824,95.45454545454545,11.926605504587156,22.018348623853214,20.642201834862387
YIZHA,26-5-0,7.0,13.0,16.0,46%,203.0,446.0,30%,5.0,53.0,2.97,2.81,3.51,1.1,48%,54%,0.44,08:33,157.0,77%,30.0,15%,16.0,8%,118.0,58%,57.0,28%,28.0,14%,7.0,27%,6.0,23%,13.0,50%,https://www.ufc.com/athlete/yi-zha,Featherweight,44.03669724770643,23.394495412844037,24.31192660550459,34.5360824742268,17.045454545454543,85.3211009174312,84.40366972477065,69.26605504587155
YOUSSEF ZALAL,18-5-1,4.0,10.0,7.0,51%,419.0,826.0,31%,6.0,62.0,3.07,1.8,2.09,1.32,67%,59%,0.22,12:26,357.0,85%,25.0,6%,37.0,9%,263.0,63%,86.0,17%,86.0,21%,4.0,22%,4.0,22%,10.0,56%,https://www.ufc.com/athlete/youssef-zalal,Featherweight,71.55963302752293,94.4954128440367,25.688073394495415,36.597938144329895,27.84090909090909,71.55963302752293,88.07339449541286,48.62385321100918
ZHU KANGJIE,3-0-0,,,,48%,130.0,269.0,100%,,1.0,2.89,1.33,0.33,0.0,70%,51%,0.67,15:00,99.0,76%,15.0,12%,16.0,12%,78.0,60%,38.0,29%,14.0,11%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/zhu-kangjie,Featherweight,53.669724770642205,96.3302752293578,22.93577981651376,98.4536082474227,13.068181818181818,26.605504587155966,22.018348623853214,78.89908256880734
