fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
EDSON BARBOZA,24-13-0,14.0,,8.0,45%,1576.0,3531.0,50%,7.0,22.0,4.14,4.6,0.43,0.08,56%,73%,0.63,12:17,1437.0,91%,79.0,5%,60.0,4%,690.0,44%,496.0,31%,390.0,25%,14.0,61%,8.0,35%,1.0,4%,https://www.ufc.com/athlete/edson-barboza,Lightweight,31.3953488372093,64.84375,46.89922480620155,80.45454545454545,60.550458715596335,34.49612403100775,49.6124031007752,82.94573643410853
ELVES BRENER,16-6-0,3.0,11.0,9.0,48%,361.0,760.0,17%,,30.0,4.76,5.86,0.99,0.0,51%,76%,0.4,12:39,333.0,92%,11.0,3%,17.0,5%,207.0,57%,85.0,19%,85.0,24%,3.0,19%,2.0,13%,11.0,69%,https://www.ufc.com/athlete/elves-brener,Lightweight,46.51162790697674,37.109375,64.34108527131784,19.545454545454547,68.80733944954129,49.6124031007752,24.031007751937985,61.240310077519375
ESTEBAN RIBOVICS,15-2-0,7.0,5.0,7.0,43%,624.0,1439.0,67%,,3.0,8.09,6.3,0.39,0.19,55%,70%,0.58,11:01,580.0,93%,14.0,2%,30.0,5%,469.0,75%,101.0,16%,54.0,9%,7.0,47%,3.0,20%,5.0,33%,https://www.ufc.com/athlete/esteban-ribovics,Lightweight,24.031007751937985,58.59375,97.67441860465115,97.27272727272728,53.669724770642205,33.33333333333333,56.58914728682171,78.29457364341084
EVAN ELDER,10-2-0,4.0,2.0,4.0,51%,353.0,693.0,15%,,13.0,5.66,4.94,0.48,0.48,57%,40%,0.48,12:29,326.0,92%,14.0,4%,13.0,4%,162.0,46%,134.0,38%,57.0,16%,4.0,40%,4.0,40%,2.0,20%,https://www.ufc.com/athlete/evan-elder,Lightweight,67.44186046511628,70.3125,80.62015503875969,18.181818181818183,9.174311926605505,35.65891472868217,70.54263565891473,68.6046511627907
FARÈS ZIAM,17-4-0,6.0,4.0,5.0,52%,342.0,661.0,41%,,32.0,2.85,1.62,1.62,0.25,65%,70%,0.12,13:21,241.0,70%,42.0,12%,59.0,17%,223.0,65%,67.0,20%,52.0,15%,6.0,35%,7.0,41%,4.0,24%,https://www.ufc.com/athlete/fares-ziam,Lightweight,71.70542635658916,91.796875,17.829457364341085,70.0,53.669724770642205,66.66666666666666,59.30232558139535,43.02325581395349
GABE GREEN,12-5-0,4.0,7.0,5.0,45%,353.0,782.0,50%,2.0,6.0,5.6,6.19,0.71,0.48,47%,50%,0.48,10:30,318.0,90%,11.0,3%,24.0,7%,160.0,45%,108.0,31%,85.0,24%,4.0,33%,1.0,8%,7.0,58%,https://www.ufc.com/athlete/gabriel-green,Lightweight,31.3953488372093,23.046875,78.68217054263566,80.45454545454545,20.642201834862387,41.86046511627907,70.54263565891473,68.6046511627907
GARRETT GROSS,11-8-0,,,,46%,89.0,194.0,0%,,2.0,2.39,1.67,0.0,0.0,46%,52%,0.4,12:24,42.0,47%,10.0,11%,37.0,42%,60.0,60%,21.0,21%,19.0,19%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/garrett-gross,Lightweight,37.2093023255814,19.53125,12.015503875968992,8.181818181818182,25.688073394495415,14.34108527131783,24.031007751937985,61.240310077519375
GAUGE YOUNG,10-3-0,6.0,1.0,5.0,52%,257.0,496.0,30%,,10.0,5.71,5.82,1.0,0.0,48%,72%,0.0,15:00,241.0,94%,15.0,6%,1.0,0%,136.0,53%,74.0,29%,67.0,18%,6.0,67%,2.0,22%,1.0,11%,https://www.ufc.com/athlete/gauge-young,Lightweight,71.70542635658916,26.953125,81.78294573643412,35.0,58.71559633027523,50.775193798449614,24.031007751937985,20.155038759689923
GEORGE HARDWICK,0-1-0,,,,39%,54.0,139.0,,,,3.6,4.6,0.0,0.0,71%,83%,0.0,15:00,52.0,96%,2.0,4%,0.0,0%,72.0,72%,20.0,20%,7.0,7%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/george-hardwick,Lightweight,10.465116279069768,96.875,35.65891472868217,,80.73394495412845,14.34108527131783,24.031007751937985,20.155038759689923
GRANT DAWSON,23-2-1,5.0,13.0,7.0,53%,509.0,966.0,41%,,101.0,3.2,2.11,3.87,1.13,45%,57%,0.09,11:21,236.0,46%,46.0,9%,227.0,45%,359.0,71%,88.0,17%,62.0,12%,5.0,22%,5.0,22%,13.0,57%,https://www.ufc.com/athlete/grant-dawson,Lightweight,75.96899224806202,16.40625,25.1937984496124,70.0,32.11009174311927,90.69767441860465,84.49612403100775,40.310077519379846
