fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
EDGAR CHAIREZ,12-6-0,4.0,8.0,9.0,44%,184.0,414.0,0%,,2.0,3.44,5.08,0.0,1.68,43%,33%,0.28,08:56,178.0,97%,3.0,2%,3.0,2%,102.0,55%,54.0,15%,54.0,29%,4.0,33%,0.0,0%,8.0,67%,https://www.ufc.com/athlete/edgar-chairez,Flyweight,42.857142857142854,15.584415584415584,50.0,7.857142857142857,7.6923076923076925,11.688311688311687,88.31168831168831,60.3896103896104
EMILIO CUELLAR,0-0-0,,,,,,,,,,,,,,,,,00:00,0.0,0,0.0,0,0.0,0,0.0,0%,0.0,0%,0.0,0%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/emilio-cuellar,Flyweight,,,,,,,,
FELIPE BUNES,14-8-0,2.0,9.0,9.0,51%,78.0,154.0,22%,2.0,9.0,2.93,4.66,1.13,2.26,45%,40%,0.0,08:52,76.0,97%,2.0,3%,0.0,0%,59.0,59%,21.0,21%,21.0,21%,2.0,14%,3.0,21%,9.0,64%,https://www.ufc.com/athlete/felipe-bunes,Flyweight,75.97402597402598,21.428571428571427,37.66233766233766,22.857142857142858,9.230769230769232,46.75324675324675,93.5064935064935,23.376623376623375
ERISSON FERREIRA,1-1-0,,,,32%,47.0,145.0,100%,,2.0,1.75,2.75,1.11,1.67,56%,67%,0.0,13:28,31.0,66%,8.0,17%,8.0,17%,64.0,64%,23.0,23%,13.0,13%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/filipe-lins-2,Flyweight,9.090909090909092,58.44155844155844,11.688311688311687,97.85714285714285,63.07692307692307,45.45454545454545,87.01298701298701,23.376623376623375
HYUNSUNG PARK,10-1-0,4.0,5.0,5.0,46%,138.0,300.0,33%,1.0,12.0,3.66,2.94,1.59,2.39,60%,50%,0.8,06:17,106.0,77%,11.0,8%,21.0,15%,84.0,61%,35.0,14%,40.0,25%,4.0,40%,1.0,10%,5.0,50%,https://www.ufc.com/athlete/hyunsung-park,Flyweight,59.74025974025974,82.46753246753246,59.74025974025974,45.0,26.153846153846157,55.84415584415584,94.8051948051948,84.4155844155844
IGOR SEVERINO,8-1-0,4.0,4.0,3.0,52%,111.0,212.0,71%,5.0,14.0,7.17,4.33,9.69,0.0,48%,50%,1.94,07:45,71.0,64%,4.0,4%,36.0,32%,83.0,75%,16.0,14%,50.0,11%,4.0,50%,0.0,0%,4.0,50%,https://www.ufc.com/athlete/igor-severino,Flyweight,78.57142857142857,28.57142857142857,98.7012987012987,90.0,26.153846153846157,98.7012987012987,23.376623376623375,98.7012987012987
JACOB SILVA,0-2-0,,,,45%,83.0,186.0,100%,,2.0,4.17,4.92,1.51,0.0,57%,67%,0.0,09:57,73.0,88%,6.0,7%,4.0,5%,67.0,67%,23.0,23%,10.0,10%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/jacob-silva,Flyweight,51.94805194805194,63.63636363636363,74.02597402597402,97.85714285714285,63.07692307692307,53.896103896103895,23.376623376623375,23.376623376623375
JAFEL FILHO,16-4-0,5.0,10.0,8.0,42%,94.0,224.0,42%,,19.0,1.92,1.63,2.45,2.15,48%,67%,0.31,09:47,58.0,62%,7.0,7%,29.0,31%,59.0,59%,26.0,26%,31.0,16%,5.0,31%,1.0,6%,10.0,63%,https://www.ufc.com/athlete/jafel-filho,Flyweight,33.116883116883116,28.57142857142857,12.987012987012985,63.57142857142857,63.07692307692307,70.12987012987013,92.20779220779221,62.98701298701299
JAIME ALVAREZ,7-1-0,,,,40%,41.0,102.0,33%,,3.0,2.73,4.53,1.0,0.0,57%,50%,0.0,15:00,26.0,63%,0.0,0%,15.0,37%,59.0,59%,27.0,15%,57.0,27%,4.0,57%,2.0,29%,1.0,14%,https://www.ufc.com/athlete/jaime-alvarez,Flyweight,24.025974025974026,63.63636363636363,31.16883116883117,45.0,26.153846153846157,40.909090909090914,23.376623376623375,23.376623376623375
JESUS AGUILAR,12-3-0,1.0,7.0,4.0,40%,170.0,420.0,32%,,22.0,2.65,1.85,1.64,1.4,63%,49%,0.23,09:10,133.0,78%,18.0,11%,19.0,11%,94.0,55%,40.0,21%,40.0,24%,1.0,8%,4.0,33%,7.0,58%,https://www.ufc.com/athlete/jesus-aguilar,Flyweight,24.025974025974026,92.20779220779221,25.97402597402597,40.714285714285715,18.461538461538463,57.14285714285714,81.81818181818183,57.7922077922078
